"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Info"
"2090","4.557777","10.135.49.223","128.119.245.12","TCP","1514","2319941","1","1460","63344  >  80 [ACK] Seq=2319941 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2091","4.557777","10.135.49.223","128.119.245.12","TCP","1514","2321401","1","1460","63344  >  80 [ACK] Seq=2321401 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2092","4.557777","10.135.49.223","128.119.245.12","TCP","1514","2322861","1","1460","63344  >  80 [ACK] Seq=2322861 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2093","4.558351","128.119.245.12","10.135.49.223","TCP","54","1","1864312","0","80  >  63344 [ACK] Seq=1 Ack=1864312 Win=1195392 Len=0"
"2094","4.558351","128.119.245.12","10.135.49.223","TCP","54","1","1868692","0","80  >  63344 [ACK] Seq=1 Ack=1868692 Win=1195392 Len=0"
"2095","4.558482","10.135.49.223","128.119.245.12","TCP","1514","2324321","1","1460","63344  >  80 [ACK] Seq=2324321 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2096","4.558482","10.135.49.223","128.119.245.12","TCP","1514","2325781","1","1460","63344  >  80 [PSH, ACK] Seq=2325781 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2097","4.558482","10.135.49.223","128.119.245.12","TCP","1514","2327241","1","1460","63344  >  80 [ACK] Seq=2327241 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2098","4.558482","10.135.49.223","128.119.245.12","TCP","1514","2328701","1","1460","63344  >  80 [ACK] Seq=2328701 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2099","4.558482","10.135.49.223","128.119.245.12","TCP","1514","2330161","1","1460","63344  >  80 [ACK] Seq=2330161 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2100","4.558482","10.135.49.223","128.119.245.12","TCP","1514","2331621","1","1460","63344  >  80 [ACK] Seq=2331621 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2101","4.558482","10.135.49.223","128.119.245.12","TCP","1514","2333081","1","1460","63344  >  80 [ACK] Seq=2333081 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2102","4.558482","10.135.49.223","128.119.245.12","TCP","1514","2334541","1","1460","63344  >  80 [ACK] Seq=2334541 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2103","4.558482","10.135.49.223","128.119.245.12","TCP","1514","2336001","1","1460","63344  >  80 [ACK] Seq=2336001 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2104","4.568014","128.119.245.12","10.135.49.223","TCP","54","1","1877452","0","80  >  63344 [ACK] Seq=1 Ack=1877452 Win=1195392 Len=0"
"2105","4.568014","128.119.245.12","10.135.49.223","TCP","54","1","1884752","0","80  >  63344 [ACK] Seq=1 Ack=1884752 Win=1195392 Len=0"
"2106","4.568257","128.119.245.12","10.135.49.223","TCP","54","1","1892052","0","80  >  63344 [ACK] Seq=1 Ack=1892052 Win=1195392 Len=0"
"2107","4.568257","128.119.245.12","10.135.49.223","TCP","54","1","1899352","0","80  >  63344 [ACK] Seq=1 Ack=1899352 Win=1195392 Len=0"
"2108","4.568257","128.119.245.12","10.135.49.223","TCP","54","1","1902272","0","80  >  63344 [ACK] Seq=1 Ack=1902272 Win=1195392 Len=0"
"2109","4.568257","128.119.245.12","10.135.49.223","TCP","54","1","1906652","0","80  >  63344 [ACK] Seq=1 Ack=1906652 Win=1195392 Len=0"
"2110","4.568257","128.119.245.12","10.135.49.223","TCP","54","1","1913952","0","80  >  63344 [ACK] Seq=1 Ack=1913952 Win=1195392 Len=0"
"2111","4.568682","128.119.245.12","10.135.49.223","TCP","54","1","1918332","0","80  >  63344 [ACK] Seq=1 Ack=1918332 Win=1195392 Len=0"
"2112","4.568682","128.119.245.12","10.135.49.223","TCP","54","1","1921252","0","80  >  63344 [ACK] Seq=1 Ack=1921252 Win=1195392 Len=0"
"2113","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2337461","1","1460","63344  >  80 [ACK] Seq=2337461 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2114","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2338921","1","1460","63344  >  80 [ACK] Seq=2338921 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2115","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2340381","1","1460","63344  >  80 [ACK] Seq=2340381 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2116","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2341841","1","1460","63344  >  80 [ACK] Seq=2341841 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2117","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2343301","1","1460","63344  >  80 [PSH, ACK] Seq=2343301 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2118","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2344761","1","1460","63344  >  80 [ACK] Seq=2344761 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2119","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2346221","1","1460","63344  >  80 [ACK] Seq=2346221 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2120","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2347681","1","1460","63344  >  80 [ACK] Seq=2347681 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2121","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2349141","1","1460","63344  >  80 [ACK] Seq=2349141 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2122","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2350601","1","1460","63344  >  80 [ACK] Seq=2350601 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2123","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2352061","1","1460","63344  >  80 [ACK] Seq=2352061 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2124","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2353521","1","1460","63344  >  80 [ACK] Seq=2353521 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2125","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2354981","1","1460","63344  >  80 [ACK] Seq=2354981 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2126","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2356441","1","1460","63344  >  80 [ACK] Seq=2356441 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2127","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2357901","1","1460","63344  >  80 [ACK] Seq=2357901 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2128","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2359361","1","1460","63344  >  80 [PSH, ACK] Seq=2359361 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2129","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2360821","1","1460","63344  >  80 [ACK] Seq=2360821 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2130","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2362281","1","1460","63344  >  80 [ACK] Seq=2362281 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2131","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2363741","1","1460","63344  >  80 [ACK] Seq=2363741 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2132","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2365201","1","1460","63344  >  80 [ACK] Seq=2365201 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2133","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2366661","1","1460","63344  >  80 [ACK] Seq=2366661 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2134","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2368121","1","1460","63344  >  80 [ACK] Seq=2368121 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2135","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2369581","1","1460","63344  >  80 [ACK] Seq=2369581 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2136","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2371041","1","1460","63344  >  80 [ACK] Seq=2371041 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2137","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2372501","1","1460","63344  >  80 [ACK] Seq=2372501 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2138","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2373961","1","1460","63344  >  80 [ACK] Seq=2373961 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2139","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2375421","1","1460","63344  >  80 [PSH, ACK] Seq=2375421 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2140","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2376881","1","1460","63344  >  80 [ACK] Seq=2376881 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2141","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2378341","1","1460","63344  >  80 [ACK] Seq=2378341 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2142","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2379801","1","1460","63344  >  80 [ACK] Seq=2379801 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2143","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2381261","1","1460","63344  >  80 [ACK] Seq=2381261 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2144","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2382721","1","1460","63344  >  80 [ACK] Seq=2382721 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2145","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2384181","1","1460","63344  >  80 [ACK] Seq=2384181 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2146","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2385641","1","1460","63344  >  80 [ACK] Seq=2385641 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2147","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2387101","1","1460","63344  >  80 [ACK] Seq=2387101 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2148","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2388561","1","1460","63344  >  80 [ACK] Seq=2388561 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2149","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2390021","1","1460","63344  >  80 [ACK] Seq=2390021 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2150","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2391481","1","1460","63344  >  80 [PSH, ACK] Seq=2391481 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2151","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2392941","1","1460","63344  >  80 [ACK] Seq=2392941 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2152","4.569224","10.135.49.223","128.119.245.12","TCP","1514","2394401","1","1460","63344  >  80 [ACK] Seq=2394401 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2153","4.594170","128.119.245.12","10.135.49.223","TCP","54","1","1928552","0","80  >  63344 [ACK] Seq=1 Ack=1928552 Win=1195392 Len=0"
"2154","4.594170","128.119.245.12","10.135.49.223","TCP","54","1","1932932","0","80  >  63344 [ACK] Seq=1 Ack=1932932 Win=1195392 Len=0"
"2155","4.594170","128.119.245.12","10.135.49.223","TCP","54","1","1938772","0","80  >  63344 [ACK] Seq=1 Ack=1938772 Win=1195392 Len=0"
"2156","4.594170","128.119.245.12","10.135.49.223","TCP","54","1","1946072","0","80  >  63344 [ACK] Seq=1 Ack=1946072 Win=1195392 Len=0"
"2157","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2395861","1","1460","63344  >  80 [ACK] Seq=2395861 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2158","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2397321","1","1460","63344  >  80 [ACK] Seq=2397321 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2159","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2398781","1","1460","63344  >  80 [ACK] Seq=2398781 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2160","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2400241","1","1460","63344  >  80 [ACK] Seq=2400241 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2161","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2401701","1","1460","63344  >  80 [ACK] Seq=2401701 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2162","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2403161","1","1460","63344  >  80 [ACK] Seq=2403161 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2163","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2404621","1","1460","63344  >  80 [ACK] Seq=2404621 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2164","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2406081","1","1460","63344  >  80 [ACK] Seq=2406081 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2165","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2407541","1","1460","63344  >  80 [ACK] Seq=2407541 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2166","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2409001","1","1460","63344  >  80 [PSH, ACK] Seq=2409001 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2167","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2410461","1","1460","63344  >  80 [ACK] Seq=2410461 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2168","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2411921","1","1460","63344  >  80 [ACK] Seq=2411921 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2169","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2413381","1","1460","63344  >  80 [ACK] Seq=2413381 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2170","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2414841","1","1460","63344  >  80 [ACK] Seq=2414841 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2171","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2416301","1","1460","63344  >  80 [ACK] Seq=2416301 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2172","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2417761","1","1460","63344  >  80 [ACK] Seq=2417761 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2173","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2419221","1","1460","63344  >  80 [ACK] Seq=2419221 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2174","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2420681","1","1460","63344  >  80 [ACK] Seq=2420681 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2175","4.594321","10.135.49.223","128.119.245.12","TCP","1514","2422141","1","1460","63344  >  80 [ACK] Seq=2422141 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2176","4.595325","128.119.245.12","10.135.49.223","TCP","54","1","1950452","0","80  >  63344 [ACK] Seq=1 Ack=1950452 Win=1195392 Len=0"
"2177","4.595325","128.119.245.12","10.135.49.223","TCP","54","1","1953372","0","80  >  63344 [ACK] Seq=1 Ack=1953372 Win=1195392 Len=0"
"2178","4.595853","10.135.49.223","128.119.245.12","TCP","1514","2423601","1","1460","63344  >  80 [ACK] Seq=2423601 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2179","4.595853","10.135.49.223","128.119.245.12","TCP","1514","2425061","1","1460","63344  >  80 [PSH, ACK] Seq=2425061 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2180","4.595853","10.135.49.223","128.119.245.12","TCP","1514","2426521","1","1460","63344  >  80 [ACK] Seq=2426521 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2181","4.595853","10.135.49.223","128.119.245.12","TCP","1514","2427981","1","1460","63344  >  80 [ACK] Seq=2427981 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2182","4.595853","10.135.49.223","128.119.245.12","TCP","1514","2429441","1","1460","63344  >  80 [ACK] Seq=2429441 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2183","4.595853","10.135.49.223","128.119.245.12","TCP","1514","2430901","1","1460","63344  >  80 [ACK] Seq=2430901 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2184","4.600613","128.119.245.12","10.135.49.223","TCP","54","1","1962132","0","80  >  63344 [ACK] Seq=1 Ack=1962132 Win=1195392 Len=0"
"2185","4.603166","128.119.245.12","10.135.49.223","TCP","54","1","1967972","0","80  >  63344 [ACK] Seq=1 Ack=1967972 Win=1195392 Len=0"
"2186","4.603166","128.119.245.12","10.135.49.223","TCP","54","1","1973812","0","80  >  63344 [ACK] Seq=1 Ack=1973812 Win=1195392 Len=0"
"2187","4.603403","128.119.245.12","10.135.49.223","TCP","54","1","1981112","0","80  >  63344 [ACK] Seq=1 Ack=1981112 Win=1195392 Len=0"
"2188","4.603403","128.119.245.12","10.135.49.223","TCP","54","1","1984032","0","80  >  63344 [ACK] Seq=1 Ack=1984032 Win=1195392 Len=0"
"2189","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2432361","1","1460","63344  >  80 [ACK] Seq=2432361 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2190","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2433821","1","1460","63344  >  80 [ACK] Seq=2433821 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2191","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2435281","1","1460","63344  >  80 [ACK] Seq=2435281 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2192","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2436741","1","1460","63344  >  80 [ACK] Seq=2436741 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2193","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2438201","1","1460","63344  >  80 [ACK] Seq=2438201 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2194","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2439661","1","1460","63344  >  80 [ACK] Seq=2439661 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2195","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2441121","1","1460","63344  >  80 [PSH, ACK] Seq=2441121 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2196","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2442581","1","1460","63344  >  80 [ACK] Seq=2442581 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2197","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2444041","1","1460","63344  >  80 [ACK] Seq=2444041 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2198","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2445501","1","1460","63344  >  80 [ACK] Seq=2445501 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2199","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2446961","1","1460","63344  >  80 [ACK] Seq=2446961 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2200","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2448421","1","1460","63344  >  80 [ACK] Seq=2448421 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2201","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2449881","1","1460","63344  >  80 [ACK] Seq=2449881 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2202","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2451341","1","1460","63344  >  80 [ACK] Seq=2451341 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2203","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2452801","1","1460","63344  >  80 [ACK] Seq=2452801 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2204","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2454261","1","1460","63344  >  80 [ACK] Seq=2454261 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2205","4.603999","10.135.49.223","128.119.245.12","TCP","1514","2455721","1","1460","63344  >  80 [ACK] Seq=2455721 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
